zona,secao,melhor_urbano,melhor_rural,tse_recente,tse_distribuido,escolas_inep,escolas_municipais,ibge_cnefe_endereco,ibge_cnefe_local,google,google_relaxado,google_centro_geometrico,ibge_povoados,ano
153,192,POINT(-43.438629 -21.710842),POINT(-43.4385237 -21.7106812), , ,POINT(-43.4385237 -21.7106812), , , ,POINT(-43.438629 -21.710842), , , ,2020
153,193,POINT(-43.438629 -21.710842),POINT(-43.4385237 -21.7106812), , ,POINT(-43.4385237 -21.7106812), , , ,POINT(-43.438629 -21.710842), , , ,2020
153,194,POINT(-43.438629 -21.710842),POINT(-43.4385237 -21.7106812), , ,POINT(-43.4385237 -21.7106812), , , ,POINT(-43.438629 -21.710842), , , ,2020
153,195,POINT(-43.438842 -21.686303),POINT(-43.438875 -21.6860173), , ,POINT(-43.438875 -21.6860173), , , ,POINT(-43.438842 -21.686303), , , ,2020
153,196,POINT(-43.438842 -21.686303),POINT(-43.438875 -21.6860173), , ,POINT(-43.438875 -21.6860173), , , ,POINT(-43.438842 -21.686303), , , ,2020
153,197,POINT(-43.4254991 -21.7011491),POINT(-43.4254991 -21.7011491), , ,POINT(-43.4254991 -21.7011491), , , , , , , ,2020
153,198,POINT(-43.4254991 -21.7011491),POINT(-43.4254991 -21.7011491), , ,POINT(-43.4254991 -21.7011491), , , , , , , ,2020
153,199,POINT(-43.4254991 -21.7011491),POINT(-43.4254991 -21.7011491), , ,POINT(-43.4254991 -21.7011491), , , , , , , ,2020
153,200,POINT(-43.4254991 -21.7011491),POINT(-43.4254991 -21.7011491), , ,POINT(-43.4254991 -21.7011491), , , , , , , ,2020
153,201,POINT(-43.430054 -21.6957928),POINT(-43.430054 -21.6957928), , ,POINT(-43.430054 -21.6957928), , , , , , , ,2020
153,202,POINT(-43.430054 -21.6957928),POINT(-43.430054 -21.6957928), , ,POINT(-43.430054 -21.6957928), , , , , , , ,2020
153,203,POINT(-43.430054 -21.6957928),POINT(-43.430054 -21.6957928), , ,POINT(-43.430054 -21.6957928), , , , , , , ,2020
153,204,POINT(-43.430054 -21.6957928),POINT(-43.430054 -21.6957928), , ,POINT(-43.430054 -21.6957928), , , , , , , ,2020
153,205,POINT(-43.430054 -21.6957928),POINT(-43.430054 -21.6957928), , ,POINT(-43.430054 -21.6957928), , , , , , , ,2020
153,206,POINT(-43.430054 -21.6957928),POINT(-43.430054 -21.6957928), , ,POINT(-43.430054 -21.6957928), , , , , , , ,2020
153,207, , , , , , , , , ,POINT(-43.4396831 -21.685896), , ,2020
153,208, , , , , , , , , ,POINT(-43.4396831 -21.685896), , ,2020
153,209, , , , , , , , , ,POINT(-43.4396831 -21.685896), , ,2020
153,210,POINT(-43.438842 -21.686303),POINT(-43.438875 -21.6860173), , ,POINT(-43.438875 -21.6860173), , , ,POINT(-43.438842 -21.686303), , , ,2020
153,211,POINT(-43.438842 -21.686303),POINT(-43.438875 -21.6860173), , ,POINT(-43.438875 -21.6860173), , , ,POINT(-43.438842 -21.686303), , , ,2020
153,212,POINT(-43.437059 -21.685384),POINT(-43.437059 -21.685384), , , , , , ,POINT(-43.437059 -21.685384), , , ,2020
153,213,POINT(-43.437059 -21.685384),POINT(-43.437059 -21.685384), , , , , , ,POINT(-43.437059 -21.685384), , , ,2020
153,214,POINT(-43.437059 -21.685384),POINT(-43.437059 -21.685384), , , , , , ,POINT(-43.437059 -21.685384), , , ,2020
153,215,POINT(-43.438842 -21.686303),POINT(-43.438875 -21.6860173), , ,POINT(-43.438875 -21.6860173), , , ,POINT(-43.438842 -21.686303), , , ,2020
153,216,POINT(-43.4848962 -21.7073081),POINT(-43.4848962 -21.7073081), , ,POINT(-43.4848962 -21.7073081), , , , , , , ,2020
153,217,POINT(-43.4848962 -21.7073081),POINT(-43.4848962 -21.7073081), , ,POINT(-43.4848962 -21.7073081), , , , , , , ,2020
153,218,POINT(-43.4848962 -21.7073081),POINT(-43.4848962 -21.7073081), , ,POINT(-43.4848962 -21.7073081), , , , , , , ,2020
153,219, , , , , , , , , , , , ,2020
153,220, , , , , , , , , , , , ,2020
153,221, , , , , , , , , , , , ,2020
153,222,POINT(-43.6028015 -21.7606119),POINT(-43.6028015 -21.7606119), , ,POINT(-43.6028015 -21.7606119), , , , , , , ,2020
153,223,POINT(-43.6028015 -21.7606119),POINT(-43.6028015 -21.7606119), , ,POINT(-43.6028015 -21.7606119), , , , , , , ,2020
153,224, , , , , , , , , ,POINT(-43.4396831 -21.685896), , ,2020
153,225,POINT(-43.430054 -21.6957928),POINT(-43.430054 -21.6957928), , ,POINT(-43.430054 -21.6957928), , , , , , , ,2020
153,226,POINT(-43.3973717 -21.7231639),POINT(-43.3973717 -21.7231639), , ,POINT(-43.3973717 -21.7231639), , , , , , , ,2020
153,228,POINT(-43.39527 -21.73516),POINT(-43.39527 -21.73516), , ,POINT(-43.39527 -21.73516), , , , , , , ,2020
153,233,POINT(-43.4099104 -21.7177611),POINT(-43.4099104 -21.7177611), , ,POINT(-43.4099104 -21.7177611), , , , , , , ,2020
153,234,POINT(-43.4427444 -21.7074864),POINT(-43.4427444 -21.7074864), , , , , , ,POINT(-43.4427444 -21.7074864), , , ,2020
153,236, , , , , , , , , , , , ,2020
153,241,POINT(-43.4060286 -21.7430455),POINT(-43.4060286 -21.7430455), , ,POINT(-43.4060286 -21.7430455), , , , , , , ,2020
153,242,POINT(-43.40383 -21.71567),POINT(-43.40383 -21.71567), , ,POINT(-43.40383 -21.71567), , , , , , , ,2020
153,245,POINT(-43.4099104 -21.7177611),POINT(-43.4099104 -21.7177611), , ,POINT(-43.4099104 -21.7177611), , , , , , , ,2020
153,246,POINT(-43.4427444 -21.7074864),POINT(-43.4427444 -21.7074864), , , , , , ,POINT(-43.4427444 -21.7074864), , , ,2020
153,248,POINT(-43.438842 -21.686303),POINT(-43.438875 -21.6860173), , ,POINT(-43.438875 -21.6860173), , , ,POINT(-43.438842 -21.686303), , , ,2020
153,249,POINT(-43.4427444 -21.7074864),POINT(-43.4427444 -21.7074864), , , , , , ,POINT(-43.4427444 -21.7074864), , , ,2020
153,250,POINT(-43.39527 -21.73516),POINT(-43.39527 -21.73516), , ,POINT(-43.39527 -21.73516), , , , , , , ,2020
153,252,POINT(-43.4060286 -21.7430455),POINT(-43.4060286 -21.7430455), , ,POINT(-43.4060286 -21.7430455), , , , , , , ,2020
153,255,POINT(-43.4099104 -21.7177611),POINT(-43.4099104 -21.7177611), , ,POINT(-43.4099104 -21.7177611), , , , , , , ,2020
153,256,POINT(-43.3973717 -21.7231639),POINT(-43.3973717 -21.7231639), , ,POINT(-43.3973717 -21.7231639), , , , , , , ,2020
153,257, , , , , , , , , , , , ,2020
153,258,POINT(-43.40383 -21.71567),POINT(-43.40383 -21.71567), , ,POINT(-43.40383 -21.71567), , , , , , , ,2020
153,259, , , , , , , , , , , , ,2020
153,261,POINT(-43.43609 -21.70392),POINT(-43.43609 -21.70392), , ,POINT(-43.43609 -21.70392), , , , , , , ,2020
153,263,POINT(-43.4427444 -21.7074864),POINT(-43.4427444 -21.7074864), , , , , , ,POINT(-43.4427444 -21.7074864), , , ,2020
153,264,POINT(-43.3973717 -21.7231639),POINT(-43.3973717 -21.7231639), , ,POINT(-43.3973717 -21.7231639), , , , , , , ,2020
153,267,POINT(-43.438842 -21.686303),POINT(-43.438875 -21.6860173), , ,POINT(-43.438875 -21.6860173), , , ,POINT(-43.438842 -21.686303), , , ,2020
153,268,POINT(-43.40383 -21.71567),POINT(-43.40383 -21.71567), , ,POINT(-43.40383 -21.71567), , , , , , , ,2020
153,270, , , , , , , , , ,POINT(-43.4396831 -21.685896), , ,2020
153,271,POINT(-43.4458975 -21.6943166),POINT(-43.4458975 -21.6943166), , ,POINT(-43.4458975 -21.6943166), , , , , , , ,2020
153,274,POINT(-43.4060286 -21.7430455),POINT(-43.4060286 -21.7430455), , ,POINT(-43.4060286 -21.7430455), , , , , , , ,2020
153,275,POINT(-43.4427444 -21.7074864),POINT(-43.4427444 -21.7074864), , , , , , ,POINT(-43.4427444 -21.7074864), , , ,2020
153,276,POINT(-43.4427444 -21.7074864),POINT(-43.4427444 -21.7074864), , , , , , ,POINT(-43.4427444 -21.7074864), , , ,2020
153,277,POINT(-43.39527 -21.73516),POINT(-43.39527 -21.73516), , ,POINT(-43.39527 -21.73516), , , , , , , ,2020
153,280,POINT(-43.4099104 -21.7177611),POINT(-43.4099104 -21.7177611), , ,POINT(-43.4099104 -21.7177611), , , , , , , ,2020
153,282, , , , , , , , , , , , ,2020
153,285, , , , , , , , , ,POINT(-43.4396831 -21.685896), , ,2020
153,287,POINT(-43.438842 -21.686303),POINT(-43.438875 -21.6860173), , ,POINT(-43.438875 -21.6860173), , , ,POINT(-43.438842 -21.686303), , , ,2020
153,288,POINT(-43.43609 -21.70392),POINT(-43.43609 -21.70392), , ,POINT(-43.43609 -21.70392), , , , , , , ,2020
153,289,POINT(-43.4060286 -21.7430455),POINT(-43.4060286 -21.7430455), , ,POINT(-43.4060286 -21.7430455), , , , , , , ,2020
153,292,POINT(-43.4360893 -21.677547),POINT(-43.4360893 -21.677547), , ,POINT(-43.4360893 -21.677547), , , , , , , ,2020
153,296,POINT(-43.38596 -21.74401),POINT(-43.38596 -21.74401), , ,POINT(-43.38596 -21.74401), , , , , , , ,2020
153,298,POINT(-43.3903468 -21.7322622),POINT(-43.3903468 -21.7322622), , ,POINT(-43.3903468 -21.7322622), , , , , , , ,2020
153,300,POINT(-43.3936336 -21.7437871),POINT(-43.3936336 -21.7437871), , ,POINT(-43.3936336 -21.7437871), , , , , , , ,2020
153,301,POINT(-43.4060286 -21.7430455),POINT(-43.4060286 -21.7430455), , ,POINT(-43.4060286 -21.7430455), , , , , , , ,2020
153,302,POINT(-43.3973717 -21.7231639),POINT(-43.3973717 -21.7231639), , ,POINT(-43.3973717 -21.7231639), , , , , , , ,2020
153,305,POINT(-43.39527 -21.73516),POINT(-43.39527 -21.73516), , ,POINT(-43.39527 -21.73516), , , , , , , ,2020
153,306,POINT(-43.437059 -21.685384),POINT(-43.437059 -21.685384), , , , , , ,POINT(-43.437059 -21.685384), , , ,2020
153,307, , , , , , , , , ,POINT(-43.4396831 -21.685896), , ,2020
153,308,POINT(-43.4427444 -21.7074864),POINT(-43.4427444 -21.7074864), , , , , , ,POINT(-43.4427444 -21.7074864), , , ,2020
153,309,POINT(-43.4458975 -21.6943166),POINT(-43.4458975 -21.6943166), , ,POINT(-43.4458975 -21.6943166), , , , , , , ,2020
153,310, , , , , , , , , , , , ,2020
153,311,POINT(-43.4099104 -21.7177611),POINT(-43.4099104 -21.7177611), , ,POINT(-43.4099104 -21.7177611), , , , , , , ,2020
153,313,POINT(-43.4848962 -21.7073081),POINT(-43.4848962 -21.7073081), , ,POINT(-43.4848962 -21.7073081), , , , , , , ,2020
153,314,POINT(-43.40383 -21.71567),POINT(-43.40383 -21.71567), , ,POINT(-43.40383 -21.71567), , , , , , , ,2020
153,319,POINT(-43.4060286 -21.7430455),POINT(-43.4060286 -21.7430455), , ,POINT(-43.4060286 -21.7430455), , , , , , , ,2020
153,320,POINT(-43.4427444 -21.7074864),POINT(-43.4427444 -21.7074864), , , , , , ,POINT(-43.4427444 -21.7074864), , , ,2020
153,321,POINT(-43.4246653 -21.7108903),POINT(-43.4246653 -21.7108903), , ,POINT(-43.4246653 -21.7108903), , , , , , , ,2020
153,322,POINT(-43.4422147 -21.688347),POINT(-43.4422147 -21.688347), , ,POINT(-43.4422147 -21.688347), , , , , , , ,2020
153,323,POINT(-43.39527 -21.73516),POINT(-43.39527 -21.73516), , ,POINT(-43.39527 -21.73516), , , , , , , ,2020
153,324,POINT(-43.43609 -21.70392),POINT(-43.43609 -21.70392), , ,POINT(-43.43609 -21.70392), , , , , , , ,2020
153,325, , , , , , , , , , , , ,2020
153,326, , , , , , , , , ,POINT(-43.4396831 -21.685896), , ,2020
153,329,POINT(-43.4060286 -21.7430455),POINT(-43.4060286 -21.7430455), , ,POINT(-43.4060286 -21.7430455), , , , , , , ,2020
153,330,POINT(-43.39527 -21.73516),POINT(-43.39527 -21.73516), , ,POINT(-43.39527 -21.73516), , , , , , , ,2020
153,331,POINT(-43.4099104 -21.7177611),POINT(-43.4099104 -21.7177611), , ,POINT(-43.4099104 -21.7177611), , , , , , , ,2020
153,334,POINT(-43.4848962 -21.7073081),POINT(-43.4848962 -21.7073081), , ,POINT(-43.4848962 -21.7073081), , , , , , , ,2020
153,335,POINT(-43.43609 -21.70392),POINT(-43.43609 -21.70392), , ,POINT(-43.43609 -21.70392), , , , , , , ,2020
